
#####################################################################################################
###################################MATCHES###########################################################
#####################################################################################################
201 - 215, <Person>
933225 - 933232, <Person>
933376 - 933404, <Org>
933458 - 933479, <Org>
933650 - 933663, <Person>
933776 - 933784, <Person>
933787 - 933805, <Person>
933866 - 933881, <Person>
933919 - 933933, <Person>
935197 - 935212, <Person>
935287 - 935314, <Person>
935327 - 935335, <Person>
938558 - 938583, <Org>
939186 - 939193, <Location>
941677 - 941684, <Location>
942657 - 942677, <Person>
942761 - 942768, <Org>
942830 - 942835, <Org>
944824 - 944836, <Org>
945211 - 945243, <Location>
945378 - 945387, <Location>
945443 - 945457, <Location>
945482 - 945488, <Location>
947462 - 947468, <Location>
948222 - 948230, <Person>
949820 - 949827, <Person>
950577 - 950581, <Location>
950697 - 950706, <Org>
950904 - 950911, <Location>
950967 - 950974, <Location>
951069 - 951076, <Person>
951232 - 951240, <Location>
951308 - 951318, <Location>
951354 - 951371, <Location>
951502 - 951519, <Location>
951566 - 951579, <Person>
951615 - 951627, <Person>
951675 - 951680, <Person>
951726 - 951734, <Location>
951738 - 951748, <Location>
951767 - 951772, <Person>
952032 - 952040, <Location>
952087 - 952102, <Org>
952215 - 952230, <Org>
952304 - 952311, <Location>
952338 - 952359, <Location>
952644 - 952648, <Person>
952747 - 952767, <Location>
952793 - 952799, <Org>
952866 - 952880, <Org>
953241 - 953255, <Org>
953408 - 953421, <Location>
953451 - 953470, <Person>
953622 - 953637, <Person>
953786 - 953803, <Location>
954135 - 954143, <Org>
954592 - 954609, <Person>
954825 - 954842, <Person>
954845 - 954853, <Location>
954866 - 954878, <Person>
955166 - 955185, <Location>
955264 - 955279, <Person>
955558 - 955568, <Location>
955776 - 955795, <Person>
955805 - 955812, <Person>
955869 - 955902, <Location>
955904 - 955925, <Location>
956245 - 956264, <Location>
956358 - 956365, <Location>
956775 - 956784, <Location>
956806 - 956813, <Location>
957128 - 957132, <Location>
957494 - 957503, <Org>
957537 - 957557, <Person>
957804 - 957822, <Location>
957839 - 957850, <Person>
957952 - 957967, <Person>
958107 - 958118, <Location>
958135 - 958145, <Location>
958148 - 958158, <Location>
958392 - 958412, <Location>
958634 - 958646, <Person>
958848 - 958864, <Person>
958958 - 958966, <Org>
959151 - 959166, <Location>
959233 - 959251, <Person>
959295 - 959314, <Person>
959473 - 959508, <Location>
959529 - 959537, <Org>
959754 - 959763, <Location>
960141 - 960153, <Person>
960383 - 960401, <Location>
960405 - 960414, <Location>
960604 - 960619, <Location>
960859 - 960878, <Location>
961049 - 961062, <Location>
961118 - 961131, <Person>
961173 - 961182, <Org>
961426 - 961453, <Location>
961455 - 961473, <Location>
961503 - 961532, <Org>
961916 - 961936, <Location>
961991 - 961995, <Person>
962172 - 962189, <Location>
962430 - 962449, <Location>
962453 - 962456, <Location>
962816 - 962820, <Location>
962822 - 962825, <Org>
962837 - 962856, <Org>
963147 - 963164, <Location>
963183 - 963227, <Org>
963366 - 963375, <Location>
963377 - 963406, <Location>
963408 - 963428, <Location>
963458 - 963472, <Person>
963504 - 963520, <Org>
963654 - 963662, <Person>
963678 - 963695, <Person>
963698 - 963714, <Location>
963756 - 963763, <Location>
963771 - 963794, <Org>
964023 - 964043, <Location>
964262 - 964269, <Location>
964272 - 964291, <Location>
964566 - 964584, <Location>
964705 - 964722, <Person>
964869 - 964886, <Location>
965177 - 965196, <Location>
965200 - 965208, <Location>
965412 - 965423, <Org>
965561 - 965579, <Person>
965620 - 965634, <Person>
965800 - 965816, <Location>
965918 - 965925, <Location>
965952 - 965959, <Location>
965961 - 965967, <Location>
965979 - 965994, <Location>
965997 - 966008, <Location>
966047 - 966056, <Org>
966103 - 966109, <Location>
966365 - 966381, <Person>
966591 - 966608, <Location>
966683 - 966698, <Org>
966863 - 966880, <Location>
966884 - 966890, <Location>
966938 - 966950, <Person>
967174 - 967192, <Location>
967196 - 967205, <Location>
967322 - 967342, <Org>
967423 - 967426, <Person>
967538 - 967556, <Location>
967708 - 967720, <Person>
967877 - 967893, <Location>
967897 - 967902, <Location>
968039 - 968055, <Location>
968298 - 968317, <Location>
968319 - 968340, <Org>
968420 - 968438, <Person>
968463 - 968478, <Person>
968615 - 968638, <Location>
968822 - 968842, <Location>
968918 - 968937, <Person>
969114 - 969135, <Location>
969139 - 969149, <Location>
970616 - 970624, <Person>
971224 - 971231, <Location>
972923 - 972929, <Location>
973065 - 973071, <Location>
973825 - 973842, <Location>
973846 - 973852, <Location>
973900 - 973912, <Person>
973900 - 973912, <Person>
974049 - 974081, <Org>
974049 - 974081, <Org>
974049 - 974081, <Org>
974108 - 974134, <Org>
974136 - 974154, <Location>
974158 - 974167, <Location>
974284 - 974304, <Org>
974284 - 974304, <Org>
974284 - 974304, <Org>
974378 - 974388, <Location>
974385 - 974388, <Person>
974385 - 974388, <Person>
974500 - 974518, <Location>
974670 - 974682, <Person>
974670 - 974682, <Person>
974839 - 974855, <Location>
974859 - 974864, <Location>
975001 - 975017, <Location>
975260 - 975279, <Location>
975281 - 975302, <Org>
975314 - 975319, <Org>
975358 - 975381, <Org>
975358 - 975381, <Org>
975358 - 975381, <Org>
975382 - 975400, <Person>
975382 - 975400, <Person>
975412 - 975423, <Org>
975425 - 975440, <Person>
975492 - 975496, <Org>
975524 - 975534, <Org>
975577 - 975600, <Location>
975784 - 975804, <Location>
975853 - 975860, <Person>
975880 - 975899, <Person>
976076 - 976097, <Location>
976101 - 976111, <Location>
976332 - 976350, <Person>
976363 - 976370, <Person>
976587 - 976594, <Org>
976576 - 976594, <Person>
976596 - 976603, <Person>
976612 - 976630, <Location>
976659 - 976680, <Org>
976845 - 976853, <Person>
976917 - 976935, <Location>
976991 - 976995, <Org>
977020 - 977033, <Location>
977291 - 977306, <Location>
977307 - 977325, <Location>
977335 - 977337, <Org>
977356 - 977386, <Org>
977591 - 977610, <Person>
977591 - 977610, <Person>
978478 - 978490, <Person>
978741 - 978761, <Location>
978727 - 978761, <Org>
978920 - 978934, <Person>
978943 - 978949, <Location>
978994 - 979021, <Org>
978994 - 979021, <Org>
978994 - 979021, <Org>
979087 - 979094, <Location>
979104 - 979138, <Org>
979157 - 979163, <Location>
979205 - 979225, <Location>
979232 - 979240, <Location>
979263 - 979277, <Org>
979321 - 979328, <Location>
979434 - 979454, <Location>
979490 - 979497, <Location>
979555 - 979572, <Org>
979663 - 979670, <Location>
979639 - 979670, <Org>
979768 - 979774, <Location>
979803 - 979827, <Org>
979944 - 979963, <Person>
979965 - 979971, <Location>
979981 - 979988, <Location>
980538 - 980544, <Person>
981408 - 981433, <Org>
981588 - 981593, <Org>
981594 - 981609, <Person>
981594 - 981609, <Person>
982176 - 982190, <Org>
982176 - 982190, <Org>
982203 - 982216, <Org>
982203 - 982216, <Org>
982231 - 982239, <Org>
982241 - 982244, <Org>
985395 - 985404, <Person>
986532 - 986556, <Location>
986627 - 986643, <Location>
987421 - 987427, <Location>
987446 - 987450, <Org>
987453 - 987482, <Org>
987453 - 987482, <Org>
987600 - 987615, <Person>
987649 - 987685, <Org>
987649 - 987685, <Org>
987649 - 987685, <Org>
987649 - 987685, <Org>
987649 - 987685, <Org>
987734 - 987753, <Org>
987789 - 987794, <Org>
987826 - 987844, <Org>
987927 - 987941, <Org>
988375 - 988387, <Org>
988397 - 988424, <Org>
988397 - 988424, <Org>
988397 - 988424, <Org>
988533 - 988539, <Location>
988695 - 988701, <Location>
988712 - 988719, <Location>
988720 - 988736, <Person>
988720 - 988736, <Person>
988874 - 988890, <Location>
989350 - 989357, <Location>
989547 - 989553, <Location>
989529 - 989553, <Org>
989613 - 989625, <Person>
989643 - 989657, <Location>
989727 - 989731, <Org>
989732 - 989742, <Person>
989732 - 989742, <Person>
989895 - 989900, <Person>
989979 - 989982, <Person>
989993 - 989996, <Org>
990290 - 990295, <Org>
990358 - 990372, <Location>
990375 - 990381, <Location>
990412 - 990422, <Person>
990412 - 990422, <Person>
990626 - 990645, <Org>
990776 - 990788, <Org>
990854 - 990862, <Org>
990864 - 990870, <Org>
990885 - 990899, <Org>
990901 - 990910, <Org>
990901 - 990910, <Org>
991087 - 991099, <Org>
991062 - 991099, <Org>
991507 - 991524, <Org>
991507 - 991524, <Org>
991772 - 991787, <Person>
991830 - 991842, <Org>
991799 - 991842, <Org>
992311 - 992323, <Org>
992311 - 992323, <Org>
992345 - 992368, <Org>
992345 - 992368, <Org>
992345 - 992368, <Org>
992369 - 992382, <Person>
992369 - 992382, <Person>
993341 - 993354, <Person>
993385 - 993426, <Org>
993365 - 993426, <Org>
993843 - 993846, <Location>
994161 - 994184, <Location>
994241 - 994243, <Location>
994205 - 994240, <Org>
994247 - 994322, <Org>
994454 - 994456, <Location>
994446 - 994453, <Org>
994485 - 994501, <Org>
995204 - 995211, <Location>
995273 - 995280, <Location>
995282 - 995288, <Location>
995469 - 995483, <Org>
995555 - 995563, <Location>
995585 - 995591, <Org>
995719 - 995742, <Org>
995909 - 995915, <Location>
995916 - 995926, <Person>
995916 - 995926, <Person>
996104 - 996113, <Location>
996326 - 996335, <Location>
996588 - 996612, <Org>
997035 - 997041, <Person>
997852 - 997856, <Person>
997961 - 997969, <Location>
998087 - 998091, <Person>
998185 - 998192, <Person>
998739 - 998743, <Person>
998789 - 998796, <Location>
998823 - 998828, <Location>
998870 - 998878, <Location>
999506 - 999522, <Location>
1000010 - 1000017, <Person>
1000086 - 1000095, <Person>
1000570 - 1000586, <Org>
1000559 - 1000565, <Org>
1000670 - 1000676, <Location>
1000693 - 1000697, <Org>
1000680 - 1000697, <Org>
1000789 - 1000795, <Location>
1001214 - 1001228, <Person>
1001413 - 1001420, <Person>
1001653 - 1001659, <Person>
1003211 - 1003217, <Location>
1004373 - 1004386, <Org>
1004367 - 1004372, <Org>
1004456 - 1004465, <Org>
1004652 - 1004658, <Location>
1004711 - 1004716, <Person>
1004711 - 1004716, <Person>
1005628 - 1005640, <Person>
1005699 - 1005709, <Person>
1005764 - 1005768, <Person>
1005894 - 1005911, <Org>
1005894 - 1005911, <Org>
1006067 - 1006083, <Person>
1006085 - 1006101, <Person>
1006103 - 1006128, <Person>
1006130 - 1006142, <Person>
1006550 - 1006557, <Location>
1007063 - 1007071, <Person>
1007868 - 1007883, <Person>
1008005 - 1008021, <Person>
1008023 - 1008040, <Person>
1008335 - 1008353, <Person>
1008427 - 1008445, <Person>
1008534 - 1008540, <Location>
1008678 - 1008686, <Person>
1009480 - 1009505, <Person>
1009542 - 1009546, <Location>
1012495 - 1012504, <Person>
1012495 - 1012504, <Person>
1012518 - 1012533, <Person>
1012571 - 1012574, <Person>
1012751 - 1012760, <Person>
1012831 - 1012838, <Person>
1012840 - 1012847, <Person>
1012946 - 1012952, <Person>
1013158 - 1013166, <Person>
1013215 - 1013220, <Person>
1014601 - 1014608, <Person>
1014771 - 1014796, <Person>
1015184 - 1015189, <Person>
1015214 - 1015229, <Person>
1015214 - 1015229, <Person>
1015394 - 1015407, <Person>
1015418 - 1015422, <Person>
1015477 - 1015482, <Org>
1015662 - 1015682, <Person>
1015684 - 1015701, <Person>
1015749 - 1015814, <Org>
1015749 - 1015814, <Org>
1015749 - 1015814, <Org>
1015749 - 1015814, <Org>
1015790 - 1015814, <Org>
1016570 - 1016583, <Location>
1016585 - 1016601, <Location>
1016610 - 1016627, <Location>
1016629 - 1016649, <Location>
1016651 - 1016663, <Location>
1016665 - 1016676, <Location>
1016678 - 1016695, <Location>
1016697 - 1016720, <Location>
1016722 - 1016734, <Location>
1017179 - 1017192, <Person>
1017290 - 1017296, <Location>
1017298 - 1017303, <Location>
1017305 - 1017311, <Location>
1017313 - 1017322, <Location>
1017324 - 1017331, <Location>
1017334 - 1017344, <Location>
1017360 - 1017402, <Org>
1017442 - 1017449, <Org>
1017872 - 1017930, <Org>
1017962 - 1017968, <Location>
1018019 - 1018037, <Person>
1018019 - 1018037, <Person>
1018072 - 1018091, <Org>
1018171 - 1018173, <Location>
1018160 - 1018170, <Person>
1018136 - 1018235, <Org>
1018236 - 1018253, <Person>
1018160 - 1018170, <Person>
1018263 - 1018307, <Org>
1018453 - 1018471, <Location>
1018569 - 1018575, <Location>
1018606 - 1018612, <Location>
1018832 - 1018855, <Location>
1018858 - 1018864, <Location>
1018869 - 1018876, <Location>
1018877 - 1018883, <Location>
1018884 - 1018890, <Location>
1019245 - 1019251, <Location>
1019239 - 1019251, <Org>
1019287 - 1019353, <Org>
1019287 - 1019353, <Org>
1019287 - 1019353, <Org>
1019402 - 1019435, <Org>
1019469 - 1019482, <Location>
1019484 - 1019503, <Location>
1019506 - 1019513, <Location>
1019824 - 1019843, <Person>
1019872 - 1019889, <Person>
1019930 - 1019938, <Location>
1019942 - 1019959, <Person>
1020254 - 1020259, <Org>
1020328 - 1020340, <Org>
1020390 - 1020400, <Org>
1020390 - 1020400, <Org>
1020421 - 1020460, <Org>
1020421 - 1020460, <Org>
1020810 - 1020825, <Person>
1020874 - 1020881, <Org>
1020874 - 1020881, <Org>
1021013 - 1021018, <Org>
1021072 - 1021089, <Org>
1021152 - 1021158, <Location>
1021161 - 1021169, <Location>
1021284 - 1021288, <Org>
1021317 - 1021334, <Location>
1021338 - 1021349, <Location>
1021386 - 1021409, <Org>
1021537 - 1021547, <Person>
1021550 - 1021558, <Person>
1021895 - 1021929, <Org>
1021955 - 1021985, <Org>
1022062 - 1022098, <Org>
1022062 - 1022098, <Org>
1022062 - 1022098, <Org>
1022242 - 1022251, <Person>
1022482 - 1022488, <Location>
1022468 - 1022488, <Org>
1022603 - 1022619, <Person>
1022621 - 1022639, <Person>
1022675 - 1022692, <Location>
1022664 - 1022674, <Person>
1022796 - 1022826, <Org>
1022827 - 1022841, <Person>
1022827 - 1022841, <Person>
1022973 - 1022979, <Person>
1023098 - 1023118, <Org>
1023182 - 1023193, <Person>
1023172 - 1023181, <Person>
1023411 - 1023419, <Org>
1023490 - 1023497, <Person>
1023523 - 1023537, <Org>
1023523 - 1023537, <Org>
1023538 - 1023546, <Location>
1023821 - 1023832, <Person>
1024102 - 1024107, <Person>
1024102 - 1024107, <Person>
1024204 - 1024212, <Org>
1024313 - 1024320, <Person>
1024494 - 1024507, <Person>
1024494 - 1024507, <Person>
1025078 - 1025084, <Location>
1025319 - 1025334, <Person>
1025319 - 1025334, <Person>
1025531 - 1025536, <Person>
1025596 - 1025615, <Person>
1025617 - 1025635, <Person>
1025645 - 1025654, <Person>
1025670 - 1025674, <Person>
1025889 - 1025897, <Person>
1026224 - 1026235, <Org>
1026290 - 1026324, <Org>
1026355 - 1026364, <Person>
1026378 - 1026406, <Person>
1026548 - 1026571, <Org>
1026897 - 1026905, <Location>
1026845 - 1026855, <Org>
1026832 - 1026844, <Person>
1027085 - 1027099, <Location>
1027131 - 1027145, <Person>
1028890 - 1028915, <Org>
1029605 - 1029619, <Org>
1029925 - 1029941, <Person>
1029975 - 1029993, <Org>
1030260 - 1030264, <Person>
1030380 - 1030391, <Org>
1030542 - 1030553, <Org>
1030619 - 1030640, <Org>
1030619 - 1030640, <Org>
1030583 - 1030618, <Org>
1030647 - 1030674, <Org>
1030765 - 1030784, <Org>
1030995 - 1031031, <Org>
1030995 - 1031031, <Org>
1031151 - 1031194, <Org>
1031694 - 1031735, <Org>
1031694 - 1031735, <Org>
1033263 - 1033273, <Org>
1033276 - 1033296, <Org>
1033359 - 1033369, <Org>
1033393 - 1033424, <Org>
1033843 - 1033867, <Org>
1034411 - 1034424, <Org>
1038361 - 1038381, <Org>
1038431 - 1038456, <Org>
1038499 - 1038534, <Org>
1038536 - 1038589, <Org>
1038536 - 1038589, <Org>
1038536 - 1038589, <Org>
1038684 - 1038706, <Org>
1038684 - 1038706, <Org>
1039549 - 1039571, <Org>
1039662 - 1039714, <Org>
1039650 - 1039661, <Org>
1040073 - 1040101, <Org>
1041566 - 1041586, <Person>
1041598 - 1041636, <Org>
1042279 - 1042297, <Org>
1045622 - 1045642, <Org>
1046712 - 1046730, <Person>
1047299 - 1047319, <Org>
1047299 - 1047319, <Org>
1047407 - 1047422, <Org>
1047407 - 1047422, <Org>
1047407 - 1047422, <Org>
1047475 - 1047491, <Person>
1048122 - 1048126, <Location>
1048543 - 1048554, <Org>
1048543 - 1048554, <Org>
1048543 - 1048554, <Org>
1049083 - 1049090, <Org>
1049615 - 1049621, <Org>
1049692 - 1049706, <Person>
1049764 - 1049782, <Org>
1049755 - 1049763, <Person>
1049892 - 1049906, <Location>
1049818 - 1049891, <Org>
1049813 - 1049891, <Person>
1050016 - 1050032, <Location>
1050111 - 1050117, <Person>
1050270 - 1050284, <Org>
1050270 - 1050284, <Org>
1050270 - 1050284, <Org>
1050624 - 1050640, <Person>
1050647 - 1050661, <Org>
1050740 - 1050749, <Person>
1050825 - 1050831, <Person>
1050896 - 1050905, <Org>
1050896 - 1050905, <Org>
1051834 - 1051853, <Org>
1052416 - 1052425, <Person>
1052789 - 1052824, <Org>
1052961 - 1052970, <Person>
1053040 - 1053055, <Person>
1053425 - 1053434, <Person>
1054010 - 1054012, <Location>
1054158 - 1054176, <Org>
1054146 - 1054176, <Org>
1054875 - 1054881, <Org>
1055523 - 1055539, <Person>
1056188 - 1056200, <Person>
1056207 - 1056297, <Org>
1056307 - 1056321, <Org>
1056838 - 1056897, <Org>
1056912 - 1056954, <Org>
1057199 - 1057211, <Person>
1057221 - 1057240, <Person>
1057272 - 1057281, <Location>
1057294 - 1057314, <Person>
1057631 - 1057639, <Person>
1057642 - 1057653, <Person>
1058361 - 1058370, <Location>
1058382 - 1058391, <Person>
1058489 - 1058500, <Person>
1058489 - 1058500, <Person>
1059140 - 1059157, <Org>
1060489 - 1060507, <Person>
1060532 - 1060537, <Person>
1060556 - 1060562, <Location>
1060565 - 1060574, <Location>
1061127 - 1061146, <Location>
1061168 - 1061180, <Person>
1061510 - 1061528, <Person>
1061510 - 1061528, <Person>
1061997 - 1062021, <Org>
1062023 - 1062030, <Org>
1063109 - 1063126, <Location>
1063344 - 1063357, <Org>
1063465 - 1063483, <Org>
1063686 - 1063693, <Org>
1063718 - 1063742, <Org>
1063894 - 1063918, <Org>
1064383 - 1064426, <Org>
1064439 - 1064458, <Person>
1064439 - 1064458, <Person>
1064460 - 1064481, <Person>
1064488 - 1064508, <Person>
1064724 - 1064739, <Person>
1064887 - 1064901, <Org>
1066153 - 1066171, <Person>
1066153 - 1066171, <Person>
1066246 - 1066252, <Location>
1066273 - 1066282, <Location>
1066567 - 1066583, <Org>
1066586 - 1066593, <Org>
1066605 - 1066614, <Person>
1066870 - 1066888, <Person>
1066870 - 1066888, <Person>
1067026 - 1067033, <Location>
1067300 - 1067305, <Org>
1067300 - 1067305, <Org>
1067356 - 1067384, <Org>
1067403 - 1067415, <Location>
1067489 - 1067496, <Location>
1067523 - 1067529, <Location>
