
#####################################################################################################
###################################MATCHES###########################################################
#####################################################################################################
201 - 215, <Person>
'34831 - 34837, <Person> : детьми' == '<NULL>'
'34880 - 34890, <Person> : Кингстоном' == '<NULL>'
'34874 - 34890, <Person> : сыном Кингстоном' == '<NULL>'
'34915 - 34929, <Person> : матери.
певицы' == '<NULL>'
'35024 - 35029, <Person> : семьи' == '<NULL>'
'35068 - 35072, <Person> : Гвен' == '<NULL>'
'35133 - 35137, <Person> : дети' == '<NULL>'
'35249 - 35280, <Person> : Лидер ЛДПР Владимир Жириновский' == '<NULL>'
'35667 - 35698, <Person> : супермоделью Каролиной Курковой' == '<NULL>'
'36178 - 36179, <Person> : К' == '<NULL>'
'36183 - 36184, <Person> : С' == '<NULL>'
'36479 - 36480, <Person> : К' == '<NULL>'
'36591 - 36606, <Person> : Никита Михалков' == '<NULL>'
'36608 - 36634, <Person> : чемпион России по пошлости' == '<NULL>'
'36653 - 36654, <Person> : К' == '<NULL>'
'36678 - 36679, <Person> : С' == '<NULL>'
'36790 - 36791, <Person> : К' == '<NULL>'
'36833 - 36834, <Person> : С' == '<NULL>'
'39838 - 39848, <Person> : Божья Мать' == '<NULL>'
'39864 - 39879, <Person> : Царица Небесная' == '<NULL>'
'40591 - 40603, <Person> : Господу Богу' == '<NULL>'
'41135 - 41148, <Person> : Божией Матери' == '<NULL>'
'41152 - 41165, <Person> : Матерь.
Божия' == '<NULL>'
'41203 - 41210, <Person> : Батюшка' == '<NULL>'
'41266 - 41273, <Person> : Батюшка' == '<NULL>'
'41555 - 41568, <Person> : царскую семью' == '<NULL>'
'41627 - 41631, <Person> : царя' == '<NULL>'
'41647 - 41651, <Person> : Царь' == '<NULL>'
'41931 - 41938, <Person> : батюшка' == '<NULL>'
'42006 - 42014, <Person> : Распутин' == '<NULL>'
'42046 - 42053, <Person> : батюшка' == '<NULL>'
'42202 - 42211, <Person> : Распутине' == '<NULL>'
'42212 - 42219, <Person> : батюшка' == '<NULL>'
'42305 - 42309, <Person> : Бога' == '<NULL>'
'42363 - 42370, <Person> : Батюшка' == '<NULL>'
'42766 - 42773, <Person> : Николая' == '<NULL>'
'42754 - 42773, <Person> : царя нашего Николая' == '<NULL>'
'42863 - 42870, <Person> : Господи' == '<NULL>'
'43069 - 43076, <Person> : Господь' == '<NULL>'
'43431 - 43438, <Person> : Господь' == '<NULL>'
'43612 - 43619, <Person> : Батюшка' == '<NULL>'
'43863 - 43870, <Person> : Батюшка' == '<NULL>'
'44944 - 44951, <Person> : Батюшка' == '<NULL>'
'45398 - 45411, <Person> : Матери Божией' == '<NULL>'
'45509 - 45516, <Person> : Господь' == '<NULL>'
'45550 - 45557, <Person> : Господь' == '<NULL>'
'45600 - 45604, <Person> : Бога' == '<NULL>'
'45760 - 45767, <Person> : Господь' == '<NULL>'
'45822 - 45843, <Person> : блаженная.
Матронушка' == '<NULL>'
'46424 - 46440, <Person> : Тульского старца' == '<NULL>'
'46707 - 46724, <Person> : братьях Царнаевых' == '<NULL>'
'46805 - 46816, <Person> : @BBCDanielS' == '<NULL>'
'46966 - 46977, <Person> : @yaffaesque' == '<NULL>'
'47004 - 47020, <Person> : Джохару Царнаеву' == '<NULL>'
'46978 - 47020, <Person> : Подозреваемому из Бостона Джохару Царнаеву' == '<NULL>'
'47160 - 47172, <Person> : @Whisky_Jean' == '<NULL>'
'47322 - 47335, <Person> : @MarkAdomanis' == '<NULL>'
'47723 - 47733, <Person> : @Antaeus79' == '<NULL>'
'47818 - 47842, <Person> : Fatih Tezcan@fatihtezcan' == '<NULL>'
'47986 - 48005, <Person> : tolga b.@toutologue' == '<NULL>'
'48007 - 48029, <Person> : Преследуемый террорист' == '<NULL>'
'48177 - 48189, <Person> : Agent Orange' == '<NULL>'
'48267 - 48279, <Person> : Bobnik Bobek' == '48267 - 48279, <Org> : Bobnik Bobek'
'48413 - 48422, <Person> : Loolaalii' == '<NULL>'
'48708 - 48719, <Person> : Blablawoops' == '<NULL>'
'48882 - 48893, <Person> : Le Renard 3' == '<NULL>'
'49106 - 49110, <Person> : Arek' == '<NULL>'
'49511 - 49525, <Person> : Zyga pozdrawia' == '<NULL>'
'49919 - 49933, <Person> : Игорь МИРОШНИК' == '<NULL>'
'49935 - 49947, <Person> : руководитель' == '<NULL>'
'51567 - 51575, <Person> : Мирошник' == '<NULL>'
'51872 - 51890, <Person> : Игорь Владимирович' == '<NULL>'
'51920 - 51929, <Person> : астроному' == '<NULL>'
'51931 - 51976, <Person> : профессору Московского авиационного института' == '<NULL>'
'52042 - 52111, <Person> : главе госкомиссии по «изучению аномальных явлений в окружающей среде»' == '<NULL>'
'52122 - 52128, <Person> : Зигеля' == '<NULL>'
'52164 - 52167, <Person> : Авт' == '<NULL>'
'52301 - 52320, <Person> : Владимир Георгиевич' == '<NULL>'
'52801 - 52804, <Person> : Авт' == '<NULL>'
'52817 - 52822, <Person> : Ажажа' == '<NULL>'
'53170 - 53178, <Person> : Мирошник' == '53170 - 53178, <Org> : Мирошник'
'53585 - 53604, <Person> : ростовским лётчиком' == '<NULL>'
'53613 - 53632, <Person> : военным пенсионером' == '<NULL>'
'53931 - 53939, <Person> : Мирошник' == '<NULL>'
'54079 - 54084, <Person> : Исаев' == '<NULL>'
'54276 - 54285, <Person> : Мирошнику' == '<NULL>'
'55031 - 55039, <Person> : Мирошник' == '<NULL>'
'55246 - 55260, <Person> : Отец близняшек' == '<NULL>'
'55338 - 55350, <Person> : членам семьи' == '<NULL>'
'55389 - 55405, <Person> : матери близняшек' == '<NULL>'
'56307 - 56315, <Person> : Мирошник' == '<NULL>'
'57410 - 57418, <Person> : Мирошник' == '<NULL>'
'57991 - 57999, <Person> : Мирошник' == '<NULL>'
'58233 - 58242, <Person> : ростовчан' == '<NULL>'
'58330 - 58334, <Person> : люди' == '<NULL>'
'58707 - 58728, <Person> : телевизионный деятель' == '<NULL>'
'58823 - 58838, <Person> : Эдуард Сагалаев' == '<NULL>'
'58984 - 58999, <Person> : Эдуард Сагалаев' == '<NULL>'
'59188 - 59207, <Person> : Эдуарда Михайловича' == '<NULL>'
'59426 - 59443, <Person> : Эдуарда Сагалаева' == '<NULL>'
'59731 - 59748, <Person> : ректора института' == '<NULL>'
'59750 - 59763, <Person> : Келли Роуленд' == '<NULL>'
'59782 - 59789, <Person> : Бейонсе' == '<NULL>'
'59804 - 59849, <Person> : коллеге.
по музыкальному трио Destiny's Child' == '<NULL>'
'59928 - 59935, <Person> : девушек' == '<NULL>'
'60009 - 60022, <Person> : Келли Роуленд' == '<NULL>'
'60027 - 60041, <Person> : Мишель Уильямс' == '<NULL>'
'60082 - 60089, <Person> : Бейонсе' == '<NULL>'
'60313 - 60320, <Person> : Бейонсе' == '<NULL>'
'60729 - 60742, <Person> : Келли Роуленд' == '<NULL>'
'60786 - 60789, <Person> : Э.В' == '<NULL>'
'60869 - 60891, <Person> : первопроходцам Космоса' == '<NULL>'
'60913 - 60928, <Person> : Юрий Алексеевич' == '<NULL>'
'60931 - 60950, <Person> : Владимир Михайлович' == '<NULL>'
'61081 - 61097, <Person> : Владимир Комаров' == '<NULL>'
'61411 - 61420, <Person> : Космонавт' == '<NULL>'
'61503 - 61519, <Person> : Владимир Комаров' == '<NULL>'
'61665 - 61677, <Person> : спецкор «МК»' == '<NULL>'
'61696 - 61703, <Person> : дочерью' == '<NULL>'
'62282 - 62286, <Person> : папа' == '<NULL>'
'62288 - 62304, <Person> : Владимир Комаров' == '<NULL>'
'62471 - 62477, <Person> : Хрунов' == '<NULL>'
'62480 - 62487, <Person> : Елисеев' == '<NULL>'
'62540 - 62544, <Person> : отца' == '<NULL>'
'62715 - 62729, <Person> : генерал Мрыкин' == '<NULL>'
'62731 - 62847, <Person> : начальник одного из проектных отделов Центрального конструкторского бюро экспериментального машиностроения Прудников' == '<NULL>'
'63063 - 63093, <Person> : главного конструктора Королева' == '<NULL>'
'63135 - 63144, <Person> : Кириллову' == '<NULL>'
'63372 - 63376, <Person> : отец' == '<NULL>'
'63481 - 63497, <Person> : Владимир Комаров' == '<NULL>'
'63584 - 63588, <Person> : отец' == '<NULL>'
'63691 - 63695, <Person> : маме' == '<NULL>'
'63733 - 63737, <Person> : Отец' == '<NULL>'
'63835 - 63839, <Person> : отец' == '<NULL>'
'63855 - 63859, <Person> : маму' == '<NULL>'
'64238 - 64242, <Person> : маме' == '<NULL>'
'64403 - 64407, <Person> : Мама' == '<NULL>'
'64472 - 64488, <Person> : жена Феоктистова' == '<NULL>'
'64512 - 64516, <Person> : Отец' == '<NULL>'
'64813 - 64818, <Person> : папой' == '<NULL>'
'64850 - 64862, <Person> : Юрий Гагарин' == '<NULL>'
'64864 - 64868, <Person> : Отцу' == '<NULL>'
'64918 - 64937, <Person> : Сподвижник Королева' == '<NULL>'
'64939 - 64963, <Person> : конструктор Борис Черток' == '<NULL>'
'65050 - 65054, <Person> : Папа' == '<NULL>'
'65457 - 65470, <Person> : Юрия Гагарина' == '<NULL>'
'65584 - 65588, <Person> : отца' == '<NULL>'
'65779 - 65783, <Person> : мама' == '<NULL>'
'66059 - 66063, <Person> : мама' == '<NULL>'
'66229 - 66233, <Person> : Мама' == '<NULL>'
'66258 - 66264, <Person> : Ирочка' == '<NULL>'
'66347 - 66359, <Person> : братом Женей' == '<NULL>'
'66372 - 66376, <Person> : папа' == '<NULL>'
'66463 - 66467, <Person> : мамы' == '<NULL>'
'66579 - 66583, <Person> : маму' == '<NULL>'
'66585 - 66594, <Person> : Валентину' == '<NULL>'
'66641 - 66645, <Person> : отца' == '<NULL>'
'66750 - 66754, <Person> : мама' == '<NULL>'
'66813 - 66817, <Person> : Отца' == '<NULL>'
'67521 - 67536, <Person> : Николай Каманин' == '<NULL>'
'67478 - 67536, <Person> : помощник главнокомандующего ВВС по космосу Николай Каманин' == '<NULL>'
'67575 - 67579, <Person> : отца' == '<NULL>'
'67715 - 67746, <Person> : Летчик-испытатель Сергей Анохин' == '<NULL>'
'67814 - 67818, <Person> : Мама' == '<NULL>'
'67848 - 67852, <Person> : папы' == '<NULL>'
'67870 - 67889, <Person> : Владимир Михайлович' == '<NULL>'
'68006 - 68012, <Person> : Черток' == '<NULL>'
'68047 - 68051, <Person> : отца' == '<NULL>'
'68163 - 68167, <Person> : отца' == '<NULL>'
'68192 - 68196, <Person> : Отец' == '<NULL>'
'68376 - 68380, <Person> : отец' == '<NULL>'
'68406 - 68422, <Person> : Владимир Комаров' == '<NULL>'
'68568 - 68575, <Person> : Гагарин' == '<NULL>'
'68591 - 68599, <Person> : Комарова' == '<NULL>'
'68654 - 68670, <Person> : Владимир Комаров' == '<NULL>'
'69013 - 69017, <Person> : мамы' == '<NULL>'
'69147 - 69155, <Person> : Гагарину' == '<NULL>'
'69158 - 69164, <Person> : Юрочка' == '<NULL>'
'69197 - 69216, <Person> : космонавта Комарова' == '<NULL>'
'69191 - 69216, <Person> : вдова космонавта Комарова' == '<NULL>'
'69219 - 69226, <Person> : Гагарин' == '<NULL>'
'69273 - 69277, <Person> : маме' == '<NULL>'
'69413 - 69440, <Person> : Дублером Владимира Комарова' == '<NULL>'
'69557 - 69575, <Person> : первого космонавта' == '<NULL>'
'70039 - 70043, <Person> : Папа' == '<NULL>'
'70089 - 70097, <Person> : Гагарина' == '<NULL>'
'70210 - 70219, <Person> : Гагариным' == '<NULL>'
'70336 - 70351, <Person> : Юрий Алексеевич' == '<NULL>'
'70372 - 70376, <Person> : папа' == '<NULL>'
'70401 - 70405, <Person> : папы' == '<NULL>'
'70453 - 70460, <Person> : Гагарин' == '<NULL>'
'70546 - 70562, <Person> : Владимир Комаров' == '<NULL>'
'70671 - 70675, <Person> : папа' == '<NULL>'
'70710 - 70722, <Person> : родственники' == '<NULL>'
'70748 - 70762, <Person> : папины коллеги' == '<NULL>'
'70785 - 70791, <Person> : друзья' == '<NULL>'
'70828 - 70832, <Person> : Папа' == '<NULL>'
'70947 - 70951, <Person> : Папа' == '<NULL>'
'70995 - 71013, <Person> : Владимира Комарова' == '<NULL>'
'71020 - 71024, <Person> : маме' == '<NULL>'
'71238 - 71254, <Person> : космонавт Волков' == '<NULL>'
'71264 - 71268, <Person> : отца' == '<NULL>'
'71256 - 71268, <Person> : Коллеги отца' == '<NULL>'
'71361 - 71365, <Person> : маму' == '<NULL>'
'71401 - 71407, <Person> : детьми' == '<NULL>'
'71409 - 71413, <Person> : Брат' == '<NULL>'
'71469 - 71473, <Person> : Мама' == '<NULL>'
'71793 - 71797, <Person> : Мама' == '<NULL>'
'72031 - 72035, <Person> : Мама' == '<NULL>'
'72252 - 72256, <Person> : отца' == '<NULL>'
'72258 - 72286, <Person> : Художник Александр Лактионов' == '<NULL>'
'72295 - 72299, <Person> : маме' == '<NULL>'
'72349 - 72372, <Person> : Владимиром Михайловичем' == '<NULL>'
'72438 - 72442, <Person> : папы' == '<NULL>'
'72461 - 72469, <Person> : художник' == '<NULL>'
'72478 - 72482, <Person> : отца' == '<NULL>'
'72508 - 72518, <Person> : Лактионову' == '<NULL>'
'72544 - 72548, <Person> : папы' == '<NULL>'
'72549 - 72558, <Person> : художнику' == '<NULL>'
'72735 - 72740, <Person> : брата' == '<NULL>'
'72780 - 72784, <Person> : мама' == '<NULL>'
'72822 - 72831, <Person> : Лактионов' == '<NULL>'
'72902 - 72907, <Person> : отцом' == '<NULL>'
'72958 - 72962, <Person> : мамы' == '<NULL>'
'73050 - 73056, <Person> : Володи' == '<NULL>'
'73091 - 73095, <Person> : Маме' == '<NULL>'
'73176 - 73180, <Person> : отца' == '<NULL>'
'73346 - 73350, <Person> : брат' == '<NULL>'
'73420 - 73425, <Person> : папой' == '<NULL>'
'73508 - 73512, <Person> : мама' == '<NULL>'
'73537 - 73544, <Person> : Женечка' == '<NULL>'
'73665 - 73669, <Person> : отца' == '<NULL>'
'73658 - 73669, <Person> : Друзья отца' == '<NULL>'
'73824 - 73828, <Person> : Мама' == '<NULL>'
'73915 - 73926, <Person> : друзей отца' == '<NULL>'
'73928 - 73949, <Person> : летчиков-истребителей' == '<NULL>'
'73951 - 73993, <Person> : дяди Вити Кекушева и дяди Толи Скрынникова' == '<NULL>'
'74061 - 74065, <Person> : маме' == '<NULL>'
'74153 - 74157, <Person> : папы' == '<NULL>'
'74169 - 74176, <Person> : летчики' == '<NULL>'
'74193 - 74197, <Person> : отец' == '<NULL>'
'74414 - 74418, <Person> : отец' == '<NULL>'
'74632 - 74636, <Person> : Отец' == '<NULL>'
'74855 - 74859, <Person> : Мама' == '<NULL>'
'75143 - 75147, <Person> : мама' == '<NULL>'
'75161 - 75166, <Person> : Женей' == '<NULL>'
'75288 - 75306, <Person> : Владимира Комарова' == '<NULL>'
'75590 - 75615, <Person> : кардиохирургу Вишневскому' == '<NULL>'
'75792 - 75802, <Person> : Вишневский' == '<NULL>'
'75813 - 75817, <Person> : папу' == '<NULL>'
'75908 - 75912, <Person> : Папа' == '<NULL>'
'76014 - 76032, <Person> : Владимира Комарова' == '<NULL>'
'76090 - 76097, <Person> : Королев' == '<NULL>'
'76104 - 76108, <Person> : отцу' == '<NULL>'
'76148 - 76164, <Person> : Сергея Павловича' == '<NULL>'
'76197 - 76201, <Person> : маме' == '<NULL>'
'76313 - 76321, <Person> : Королева' == '<NULL>'
'76332 - 76336, <Person> : Мама' == '<NULL>'
'76381 - 76385, <Person> : отца' == '<NULL>'
'76437 - 76455, <Person> : Владимира Комарова' == '<NULL>'
'76683 - 76687, <Person> : Мама' == '<NULL>'
'77012 - 77016, <Person> : Мама' == '<NULL>'
'77371 - 77375, <Person> : мама' == '<NULL>'
'77665 - 77669, <Person> : маме' == '<NULL>'
'77853 - 77857, <Person> : отца' == '<NULL>'
'77880 - 77885, <Person> : брата' == '<NULL>'
'78314 - 78318, <Person> : отца' == '<NULL>'
'78398 - 78402, <Person> : Мама' == '<NULL>'
'78551 - 78555, <Person> : Мама' == '<NULL>'
'78637 - 78641, <Person> : Маме' == '<NULL>'
'78659 - 78663, <Person> : папа' == '<NULL>'
'78813 - 78817, <Person> : маму' == '<NULL>'
'78906 - 78910, <Person> : Мама' == '<NULL>'
'79027 - 79031, <Person> : Папа' == '<NULL>'
'79274 - 79278, <Person> : Папе' == '<NULL>'
'79354 - 79359, <Person> : мамой' == '<NULL>'
'79415 - 79419, <Person> : Женя' == '<NULL>'
'79421 - 79425, <Person> : Мама' == '<NULL>'
'79462 - 79466, <Person> : отца' == '<NULL>'
'79529 - 79537, <Person> : Косыгина' == '<NULL>'
'79524 - 79537, <Person> : жена Косыгина' == '<NULL>'
'79559 - 79563, <Person> : мама' == '<NULL>'
'79613 - 79636, <Person> : секретаря обкома партии' == '<NULL>'
'79741 - 79745, <Person> : папа' == '<NULL>'
'79747 - 79751, <Person> : мама' == '<NULL>'
'79789 - 79795, <Person> : братом' == '<NULL>'
'79806 - 79810, <Person> : Женя' == '<NULL>'
'80044 - 80071, <Person> : Владимир Михайлович Комаров' == '<NULL>'
'80102 - 80106, <Person> : внук' == '<NULL>'
'80156 - 80164, <Person> : Комарова' == '<NULL>'
'80592 - 80597, <Person> : женой' == '<NULL>'
